date,store_id,sku_id,units_sold,price,promo_flag
2025-01-22,STORE-DEL-01,SKU-MILK-1L,62,28.00,0
2025-01-23,STORE-DEL-01,SKU-MILK-1L,40,28.00,0
2025-01-24,STORE-DEL-01,SKU-MILK-1L,49,28.00,0
2025-01-25,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-01-26,STORE-DEL-01,SKU-MILK-1L,59,28.00,0
2025-01-27,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-01-28,STORE-DEL-01,SKU-MILK-1L,69,28.00,0
2025-01-29,STORE-DEL-01,SKU-MILK-1L,76,28.00,0
2025-01-30,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-01-31,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-02-01,STORE-DEL-01,SKU-MILK-1L,76,28.00,0
2025-02-02,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-02-03,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-02-04,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-02-05,STORE-DEL-01,SKU-MILK-1L,55,28.00,0
2025-02-06,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-02-07,STORE-DEL-01,SKU-MILK-1L,65,28.00,0
2025-02-08,STORE-DEL-01,SKU-MILK-1L,53,28.00,0
2025-02-09,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-02-10,STORE-DEL-01,SKU-MILK-1L,69,28.00,1
2025-02-11,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-02-12,STORE-DEL-01,SKU-MILK-1L,37,28.00,0
2025-02-13,STORE-DEL-01,SKU-MILK-1L,43,28.00,0
2025-02-14,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-02-15,STORE-DEL-01,SKU-MILK-1L,55,28.00,0
2025-02-16,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-02-17,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-02-18,STORE-DEL-01,SKU-MILK-1L,54,28.00,0
2025-02-19,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-02-20,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-02-21,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-02-22,STORE-DEL-01,SKU-MILK-1L,66,28.00,0
2025-02-23,STORE-DEL-01,SKU-MILK-1L,58,28.00,0
2025-02-24,STORE-DEL-01,SKU-MILK-1L,37,28.00,0
2025-02-25,STORE-DEL-01,SKU-MILK-1L,56,28.00,0
2025-02-26,STORE-DEL-01,SKU-MILK-1L,56,28.00,0
2025-02-27,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-02-28,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-03-01,STORE-DEL-01,SKU-MILK-1L,43,28.00,0
2025-03-02,STORE-DEL-01,SKU-MILK-1L,69,28.00,0
2025-03-03,STORE-DEL-01,SKU-MILK-1L,56,28.00,0
2025-03-04,STORE-DEL-01,SKU-MILK-1L,57,28.00,0
2025-03-05,STORE-DEL-01,SKU-MILK-1L,57,28.00,0
2025-03-06,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-03-07,STORE-DEL-01,SKU-MILK-1L,42,28.00,0
2025-03-08,STORE-DEL-01,SKU-MILK-1L,80,28.00,0
2025-03-09,STORE-DEL-01,SKU-MILK-1L,52,28.00,0
2025-03-10,STORE-DEL-01,SKU-MILK-1L,40,28.00,0
2025-03-11,STORE-DEL-01,SKU-MILK-1L,62,28.00,0
2025-03-12,STORE-DEL-01,SKU-MILK-1L,97,28.00,0
2025-03-13,STORE-DEL-01,SKU-MILK-1L,122,28.00,0
2025-03-14,STORE-DEL-01,SKU-MILK-1L,128,28.00,0
2025-03-15,STORE-DEL-01,SKU-MILK-1L,109,28.00,0
2025-03-16,STORE-DEL-01,SKU-MILK-1L,121,28.00,0
2025-03-17,STORE-DEL-01,SKU-MILK-1L,74,28.00,0
2025-03-18,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-03-19,STORE-DEL-01,SKU-MILK-1L,56,28.00,0
2025-03-20,STORE-DEL-01,SKU-MILK-1L,61,28.00,0
2025-03-21,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-03-22,STORE-DEL-01,SKU-MILK-1L,65,28.00,0
2025-03-23,STORE-DEL-01,SKU-MILK-1L,83,28.00,0
2025-03-24,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-03-25,STORE-DEL-01,SKU-MILK-1L,80,28.00,0
2025-03-26,STORE-DEL-01,SKU-MILK-1L,33,28.00,0
2025-03-27,STORE-DEL-01,SKU-MILK-1L,57,28.00,0
2025-03-28,STORE-DEL-01,SKU-MILK-1L,31,28.00,0
2025-03-29,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-03-30,STORE-DEL-01,SKU-MILK-1L,63,28.00,0
2025-03-31,STORE-DEL-01,SKU-MILK-1L,43,28.00,0
2025-04-01,STORE-DEL-01,SKU-MILK-1L,92,28.00,0
2025-04-02,STORE-DEL-01,SKU-MILK-1L,50,28.00,0
2025-04-03,STORE-DEL-01,SKU-MILK-1L,53,28.00,0
2025-04-04,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-04-05,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-04-06,STORE-DEL-01,SKU-MILK-1L,68,28.00,0
2025-04-07,STORE-DEL-01,SKU-MILK-1L,42,28.00,0
2025-04-08,STORE-DEL-01,SKU-MILK-1L,43,28.00,0
2025-04-09,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-04-10,STORE-DEL-01,SKU-MILK-1L,63,28.00,0
2025-04-11,STORE-DEL-01,SKU-MILK-1L,57,28.00,0
2025-04-12,STORE-DEL-01,SKU-MILK-1L,53,28.00,0
2025-04-13,STORE-DEL-01,SKU-MILK-1L,61,28.00,0
2025-04-14,STORE-DEL-01,SKU-MILK-1L,49,28.00,0
2025-04-15,STORE-DEL-01,SKU-MILK-1L,65,28.00,0
2025-04-16,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-04-17,STORE-DEL-01,SKU-MILK-1L,64,28.00,0
2025-04-18,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-04-19,STORE-DEL-01,SKU-MILK-1L,64,28.00,1
2025-04-20,STORE-DEL-01,SKU-MILK-1L,77,28.00,0
2025-04-21,STORE-DEL-01,SKU-MILK-1L,85,28.00,0
2025-04-22,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-04-23,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-04-24,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-04-25,STORE-DEL-01,SKU-MILK-1L,69,28.00,0
2025-04-26,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-04-27,STORE-DEL-01,SKU-MILK-1L,58,28.00,0
2025-04-28,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-04-29,STORE-DEL-01,SKU-MILK-1L,36,28.00,0
2025-04-30,STORE-DEL-01,SKU-MILK-1L,19,28.00,0
2025-05-01,STORE-DEL-01,SKU-MILK-1L,40,28.00,0
2025-05-02,STORE-DEL-01,SKU-MILK-1L,58,28.00,0
2025-05-03,STORE-DEL-01,SKU-MILK-1L,53,28.00,0
2025-05-04,STORE-DEL-01,SKU-MILK-1L,27,28.00,0
2025-05-05,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-05-06,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-05-07,STORE-DEL-01,SKU-MILK-1L,0,28.00,0
2025-05-08,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-05-09,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-05-10,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-05-11,STORE-DEL-01,SKU-MILK-1L,46,28.00,0
2025-05-12,STORE-DEL-01,SKU-MILK-1L,62,28.00,0
2025-05-13,STORE-DEL-01,SKU-MILK-1L,90,28.00,0
2025-05-14,STORE-DEL-01,SKU-MILK-1L,75,28.00,0
2025-05-15,STORE-DEL-01,SKU-MILK-1L,62,28.00,0
2025-05-16,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-05-17,STORE-DEL-01,SKU-MILK-1L,50,28.00,0
2025-05-18,STORE-DEL-01,SKU-MILK-1L,73,28.00,0
2025-05-19,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-05-20,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-05-21,STORE-DEL-01,SKU-MILK-1L,40,28.00,0
2025-05-22,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-05-23,STORE-DEL-01,SKU-MILK-1L,48,28.00,0
2025-05-24,STORE-DEL-01,SKU-MILK-1L,46,28.00,0
2025-05-25,STORE-DEL-01,SKU-MILK-1L,81,28.00,0
2025-05-26,STORE-DEL-01,SKU-MILK-1L,50,28.00,0
2025-05-27,STORE-DEL-01,SKU-MILK-1L,80,28.00,1
2025-05-28,STORE-DEL-01,SKU-MILK-1L,79,28.00,0
2025-05-29,STORE-DEL-01,SKU-MILK-1L,56,28.00,0
2025-05-30,STORE-DEL-01,SKU-MILK-1L,46,28.00,0
2025-05-31,STORE-DEL-01,SKU-MILK-1L,37,28.00,0
2025-06-01,STORE-DEL-01,SKU-MILK-1L,79,28.00,1
2025-06-02,STORE-DEL-01,SKU-MILK-1L,32,28.00,0
2025-06-03,STORE-DEL-01,SKU-MILK-1L,53,28.00,0
2025-06-04,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-06-05,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-06-06,STORE-DEL-01,SKU-MILK-1L,0,28.00,0
2025-06-07,STORE-DEL-01,SKU-MILK-1L,72,28.00,0
2025-06-08,STORE-DEL-01,SKU-MILK-1L,46,28.00,0
2025-06-09,STORE-DEL-01,SKU-MILK-1L,49,28.00,0
2025-06-10,STORE-DEL-01,SKU-MILK-1L,37,28.00,0
2025-06-11,STORE-DEL-01,SKU-MILK-1L,58,28.00,0
2025-06-12,STORE-DEL-01,SKU-MILK-1L,33,28.00,0
2025-06-13,STORE-DEL-01,SKU-MILK-1L,48,28.00,0
2025-06-14,STORE-DEL-01,SKU-MILK-1L,37,28.00,0
2025-06-15,STORE-DEL-01,SKU-MILK-1L,65,28.00,0
2025-06-16,STORE-DEL-01,SKU-MILK-1L,36,28.00,0
2025-06-17,STORE-DEL-01,SKU-MILK-1L,74,28.00,0
2025-06-18,STORE-DEL-01,SKU-MILK-1L,37,28.00,0
2025-06-19,STORE-DEL-01,SKU-MILK-1L,62,28.00,0
2025-06-20,STORE-DEL-01,SKU-MILK-1L,61,28.00,1
2025-06-21,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-06-22,STORE-DEL-01,SKU-MILK-1L,48,28.00,0
2025-06-23,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-06-24,STORE-DEL-01,SKU-MILK-1L,43,28.00,0
2025-06-25,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-06-26,STORE-DEL-01,SKU-MILK-1L,31,28.00,0
2025-06-27,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-06-28,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-06-29,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-06-30,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-07-01,STORE-DEL-01,SKU-MILK-1L,42,28.00,0
2025-07-02,STORE-DEL-01,SKU-MILK-1L,68,28.00,0
2025-07-03,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-07-04,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-07-05,STORE-DEL-01,SKU-MILK-1L,53,28.00,0
2025-07-06,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-07-07,STORE-DEL-01,SKU-MILK-1L,53,28.00,0
2025-07-08,STORE-DEL-01,SKU-MILK-1L,58,28.00,0
2025-07-09,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-07-10,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-07-11,STORE-DEL-01,SKU-MILK-1L,25,28.00,0
2025-07-12,STORE-DEL-01,SKU-MILK-1L,61,28.00,0
2025-07-13,STORE-DEL-01,SKU-MILK-1L,50,28.00,1
2025-07-14,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-07-15,STORE-DEL-01,SKU-MILK-1L,0,28.00,0
2025-07-16,STORE-DEL-01,SKU-MILK-1L,70,28.00,0
2025-07-17,STORE-DEL-01,SKU-MILK-1L,25,28.00,0
2025-07-18,STORE-DEL-01,SKU-MILK-1L,75,28.00,0
2025-07-19,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-07-20,STORE-DEL-01,SKU-MILK-1L,54,28.00,0
2025-07-21,STORE-DEL-01,SKU-MILK-1L,58,28.00,0
2025-07-22,STORE-DEL-01,SKU-MILK-1L,52,28.00,0
2025-07-23,STORE-DEL-01,SKU-MILK-1L,28,28.00,0
2025-07-24,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-07-25,STORE-DEL-01,SKU-MILK-1L,57,28.00,0
2025-07-26,STORE-DEL-01,SKU-MILK-1L,76,28.00,0
2025-07-27,STORE-DEL-01,SKU-MILK-1L,52,28.00,0
2025-07-28,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-07-29,STORE-DEL-01,SKU-MILK-1L,83,28.00,1
2025-07-30,STORE-DEL-01,SKU-MILK-1L,49,28.00,0
2025-07-31,STORE-DEL-01,SKU-MILK-1L,52,28.00,1
2025-08-01,STORE-DEL-01,SKU-MILK-1L,36,28.00,0
2025-08-02,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-08-03,STORE-DEL-01,SKU-MILK-1L,42,28.00,0
2025-08-04,STORE-DEL-01,SKU-MILK-1L,43,28.00,0
2025-08-05,STORE-DEL-01,SKU-MILK-1L,33,28.00,0
2025-08-06,STORE-DEL-01,SKU-MILK-1L,48,28.00,0
2025-08-07,STORE-DEL-01,SKU-MILK-1L,65,28.00,0
2025-08-08,STORE-DEL-01,SKU-MILK-1L,174,28.00,1
2025-08-09,STORE-DEL-01,SKU-MILK-1L,151,28.00,0
2025-08-10,STORE-DEL-01,SKU-MILK-1L,117,28.00,0
2025-08-11,STORE-DEL-01,SKU-MILK-1L,71,28.00,0
2025-08-12,STORE-DEL-01,SKU-MILK-1L,26,28.00,0
2025-08-13,STORE-DEL-01,SKU-MILK-1L,36,28.00,0
2025-08-14,STORE-DEL-01,SKU-MILK-1L,54,28.00,0
2025-08-15,STORE-DEL-01,SKU-MILK-1L,0,28.00,0
2025-08-16,STORE-DEL-01,SKU-MILK-1L,53,28.00,0
2025-08-17,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-08-18,STORE-DEL-01,SKU-MILK-1L,65,28.00,0
2025-08-19,STORE-DEL-01,SKU-MILK-1L,34,28.00,0
2025-08-20,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-08-21,STORE-DEL-01,SKU-MILK-1L,42,28.00,0
2025-08-22,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-08-23,STORE-DEL-01,SKU-MILK-1L,37,28.00,0
2025-08-24,STORE-DEL-01,SKU-MILK-1L,46,28.00,0
2025-08-25,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-08-26,STORE-DEL-01,SKU-MILK-1L,48,28.00,0
2025-08-27,STORE-DEL-01,SKU-MILK-1L,23,28.00,0
2025-08-28,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-08-29,STORE-DEL-01,SKU-MILK-1L,33,28.00,0
2025-08-30,STORE-DEL-01,SKU-MILK-1L,50,28.00,0
2025-08-31,STORE-DEL-01,SKU-MILK-1L,33,28.00,0
2025-09-01,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-09-02,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-09-03,STORE-DEL-01,SKU-MILK-1L,57,28.00,0
2025-09-04,STORE-DEL-01,SKU-MILK-1L,36,28.00,0
2025-09-05,STORE-DEL-01,SKU-MILK-1L,26,28.00,0
2025-09-06,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-09-07,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-09-08,STORE-DEL-01,SKU-MILK-1L,21,28.00,0
2025-09-09,STORE-DEL-01,SKU-MILK-1L,33,28.00,0
2025-09-10,STORE-DEL-01,SKU-MILK-1L,57,28.00,0
2025-09-11,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-09-12,STORE-DEL-01,SKU-MILK-1L,33,28.00,0
2025-09-13,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-09-14,STORE-DEL-01,SKU-MILK-1L,34,28.00,0
2025-09-15,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-09-16,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-09-17,STORE-DEL-01,SKU-MILK-1L,54,28.00,0
2025-09-18,STORE-DEL-01,SKU-MILK-1L,46,28.00,0
2025-09-19,STORE-DEL-01,SKU-MILK-1L,32,28.00,0
2025-09-20,STORE-DEL-01,SKU-MILK-1L,34,28.00,0
2025-09-21,STORE-DEL-01,SKU-MILK-1L,73,28.00,1
2025-09-22,STORE-DEL-01,SKU-MILK-1L,42,28.00,0
2025-09-23,STORE-DEL-01,SKU-MILK-1L,50,28.00,0
2025-09-24,STORE-DEL-01,SKU-MILK-1L,52,28.00,1
2025-09-25,STORE-DEL-01,SKU-MILK-1L,64,28.00,0
2025-09-26,STORE-DEL-01,SKU-MILK-1L,30,28.00,0
2025-09-27,STORE-DEL-01,SKU-MILK-1L,56,28.00,0
2025-09-28,STORE-DEL-01,SKU-MILK-1L,72,28.00,0
2025-09-29,STORE-DEL-01,SKU-MILK-1L,55,28.00,0
2025-09-30,STORE-DEL-01,SKU-MILK-1L,61,28.00,0
2025-10-01,STORE-DEL-01,SKU-MILK-1L,36,28.00,0
2025-10-02,STORE-DEL-01,SKU-MILK-1L,61,28.00,1
2025-10-03,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-10-04,STORE-DEL-01,SKU-MILK-1L,37,28.00,0
2025-10-05,STORE-DEL-01,SKU-MILK-1L,66,28.00,0
2025-10-06,STORE-DEL-01,SKU-MILK-1L,40,28.00,0
2025-10-07,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-10-08,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-10-09,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-10-10,STORE-DEL-01,SKU-MILK-1L,48,28.00,0
2025-10-11,STORE-DEL-01,SKU-MILK-1L,59,28.00,0
2025-10-12,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-10-13,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-10-14,STORE-DEL-01,SKU-MILK-1L,24,28.00,0
2025-10-15,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-10-16,STORE-DEL-01,SKU-MILK-1L,26,28.00,0
2025-10-17,STORE-DEL-01,SKU-MILK-1L,45,28.00,0
2025-10-18,STORE-DEL-01,SKU-MILK-1L,91,28.00,0
2025-10-19,STORE-DEL-01,SKU-MILK-1L,93,28.00,0
2025-10-20,STORE-DEL-01,SKU-MILK-1L,79,28.00,0
2025-10-21,STORE-DEL-01,SKU-MILK-1L,124,28.00,0
2025-10-22,STORE-DEL-01,SKU-MILK-1L,120,28.00,0
2025-10-23,STORE-DEL-01,SKU-MILK-1L,62,28.00,0
2025-10-24,STORE-DEL-01,SKU-MILK-1L,63,28.00,0
2025-10-25,STORE-DEL-01,SKU-MILK-1L,72,28.00,0
2025-10-26,STORE-DEL-01,SKU-MILK-1L,57,28.00,0
2025-10-27,STORE-DEL-01,SKU-MILK-1L,50,28.00,0
2025-10-28,STORE-DEL-01,SKU-MILK-1L,65,28.00,0
2025-10-29,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-10-30,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-10-31,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-11-01,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-11-02,STORE-DEL-01,SKU-MILK-1L,69,28.00,0
2025-11-03,STORE-DEL-01,SKU-MILK-1L,54,28.00,0
2025-11-04,STORE-DEL-01,SKU-MILK-1L,40,28.00,0
2025-11-05,STORE-DEL-01,SKU-MILK-1L,48,28.00,0
2025-11-06,STORE-DEL-01,SKU-MILK-1L,43,28.00,0
2025-11-07,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-11-08,STORE-DEL-01,SKU-MILK-1L,26,28.00,0
2025-11-09,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-11-10,STORE-DEL-01,SKU-MILK-1L,80,28.00,0
2025-11-11,STORE-DEL-01,SKU-MILK-1L,58,28.00,1
2025-11-12,STORE-DEL-01,SKU-MILK-1L,36,28.00,0
2025-11-13,STORE-DEL-01,SKU-MILK-1L,42,28.00,0
2025-11-14,STORE-DEL-01,SKU-MILK-1L,52,28.00,0
2025-11-15,STORE-DEL-01,SKU-MILK-1L,30,28.00,0
2025-11-16,STORE-DEL-01,SKU-MILK-1L,71,28.00,0
2025-11-17,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-11-18,STORE-DEL-01,SKU-MILK-1L,56,28.00,0
2025-11-19,STORE-DEL-01,SKU-MILK-1L,49,28.00,0
2025-11-20,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-11-21,STORE-DEL-01,SKU-MILK-1L,55,28.00,0
2025-11-22,STORE-DEL-01,SKU-MILK-1L,72,28.00,0
2025-11-23,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-11-24,STORE-DEL-01,SKU-MILK-1L,40,28.00,0
2025-11-25,STORE-DEL-01,SKU-MILK-1L,40,28.00,0
2025-11-26,STORE-DEL-01,SKU-MILK-1L,34,28.00,0
2025-11-27,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-11-28,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-11-29,STORE-DEL-01,SKU-MILK-1L,75,28.00,0
2025-11-30,STORE-DEL-01,SKU-MILK-1L,58,28.00,0
2025-12-01,STORE-DEL-01,SKU-MILK-1L,46,28.00,0
2025-12-02,STORE-DEL-01,SKU-MILK-1L,60,28.00,0
2025-12-03,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-12-04,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-12-05,STORE-DEL-01,SKU-MILK-1L,42,28.00,0
2025-12-06,STORE-DEL-01,SKU-MILK-1L,68,28.00,0
2025-12-07,STORE-DEL-01,SKU-MILK-1L,38,28.00,0
2025-12-08,STORE-DEL-01,SKU-MILK-1L,42,28.00,0
2025-12-09,STORE-DEL-01,SKU-MILK-1L,35,28.00,0
2025-12-10,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-12-11,STORE-DEL-01,SKU-MILK-1L,59,28.00,0
2025-12-12,STORE-DEL-01,SKU-MILK-1L,57,28.00,0
2025-12-13,STORE-DEL-01,SKU-MILK-1L,52,28.00,0
2025-12-14,STORE-DEL-01,SKU-MILK-1L,63,28.00,0
2025-12-15,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-12-16,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-12-17,STORE-DEL-01,SKU-MILK-1L,59,28.00,0
2025-12-18,STORE-DEL-01,SKU-MILK-1L,36,28.00,0
2025-12-19,STORE-DEL-01,SKU-MILK-1L,44,28.00,0
2025-12-20,STORE-DEL-01,SKU-MILK-1L,52,28.00,0
2025-12-21,STORE-DEL-01,SKU-MILK-1L,53,28.00,0
2025-12-22,STORE-DEL-01,SKU-MILK-1L,46,28.00,0
2025-12-23,STORE-DEL-01,SKU-MILK-1L,41,28.00,0
2025-12-24,STORE-DEL-01,SKU-MILK-1L,40,28.00,0
2025-12-25,STORE-DEL-01,SKU-MILK-1L,39,28.00,0
2025-12-26,STORE-DEL-01,SKU-MILK-1L,51,28.00,0
2025-12-27,STORE-DEL-01,SKU-MILK-1L,23,28.00,0
2025-12-28,STORE-DEL-01,SKU-MILK-1L,47,28.00,0
2025-12-29,STORE-DEL-01,SKU-MILK-1L,46,28.00,0
2025-12-30,STORE-DEL-01,SKU-MILK-1L,64,28.00,0
2024-01-01,STORE-DEL-01,SKU-BREAD-400,29,35.00,1
2024-01-02,STORE-DEL-01,SKU-BREAD-400,21,35.00,0
2024-01-03,STORE-DEL-01,SKU-BREAD-400,26,35.00,0
2024-01-04,STORE-DEL-01,SKU-BREAD-400,19,35.00,0
2024-01-05,STORE-DEL-01,SKU-BREAD-400,34,35.00,0
2024-01-06,STORE-DEL-01,SKU-BREAD-400,27,35.00,0
2024-01-07,STORE-DEL-01,SKU-BREAD-400,29,35.00,0
2024-01-08,STORE-DEL-01,SKU-BREAD-400,46,35.00,0
2024-01-09,STORE-DEL-01,SKU-BREAD-400,35,35.00,0
2024-01-10,STORE-DEL-01,SKU-BREAD-400,34,35.00,0
2024-01-11,STORE-DEL-01,SKU-BREAD-400,32,35.00,0
2024-01-12,STORE-DEL-01,SKU-BREAD-400,34,35.00,0
2024-01-13,STORE-DEL-01,SKU-BREAD-400,35,35.00,0
2024-01-14,STORE-DEL-01,SKU-BREAD-400,42,35.00,0
2024-01-15,STORE-DEL-01,SKU-BREAD-400,45,35.00,0
2024-01-16,STORE-DEL-01,SKU-BREAD-400,51,35.00,0
2024-01-17,STORE-DEL-01,SKU-BREAD-400,24,35.00,0
2024-01-18,STORE-DEL-01,SKU-BREAD-400,27,35.00,0
2024-01-19,STORE-DEL-01,SKU-BREAD-400,35,35.00,0
2024-01-20,STORE-DEL-01,SKU-BREAD-400,54,35.00,0
2024-01-21,STORE-DEL-01,SKU-BREAD-400,48,35.00,0
2024-01-22,STORE-DEL-01,SKU-BREAD-400,49,35.00,1
2024-01-23,STORE-DEL-01,SKU-BREAD-400,38,35.00,0
2024-01-24,STORE-DEL-01,SKU-BREAD-400,0,35.00,0
2024-01-25,STORE-DEL-01,SKU-BREAD-400,27,35.00,0
2024-01-26,STORE-DEL-01,SKU-BREAD-400,29,35.00,0
2024-01-27,STORE-DEL-01,SKU-BREAD-400,44,35.00,0
2024-01-28,STORE-DEL-01,SKU-BREAD-400,31,35.00,0
2024-01-29,STORE-DEL-01,SKU-BREAD-400,15,35.00,0
2024-01-30,STORE-DEL-01,SKU-BREAD-400,30,35.00,0
2024-01-31,STORE-DEL-01,SKU-BREAD-400,40,35.00,0
2024-02-01,STORE-DEL-01,SKU-BREAD-400,20,35.00,0
2024-02-02,STORE-DEL-01,SKU-BREAD-400,30,35.00,0
2024-02-03,STORE-DEL-01,SKU-BREAD-400,26,35.00,0
2024-02-04,STORE-DEL-01,SKU-BREAD-400,33,35.00,0
2024-02-05,STORE-DEL-01,SKU-BREAD-400,36,35.00,0
2024-02-06,STORE-DEL-01,SKU-BREAD-400,23,35.00,0
2024-02-07,STORE-DEL-01,SKU-BREAD-400,0,35.00,0
2024-02-08,STORE-DEL-01,SKU-BREAD-400,30,35.00,0
2024-02-09,STORE-DEL-01,SKU-BREAD-400,37,35.00,0
2024-02-10,STORE-DEL-01,SKU-BREAD-400,23,35.00,0
2024-02-11,STORE-DEL-01,SKU-BREAD-400,22,35.00,0
2024-02-12,STORE-DEL-01,SKU-BREAD-400,32,35.00,0
2024-02-13,STORE-DEL-01,SKU-BREAD-400,25,35.00,0
2024-02-14,STORE-DEL-01,SKU-BREAD-400,18,35.00,0
